sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,device_id,customer_authorized,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,payment_count,payment_interval_minutes,campaign_duration_minutes,strong_authentication_passed,customer_confirmation_complete,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_sender_764753,,,,syn_evt_c9036991d6fa55a081cf,2026-08-02T10:30:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-03-4200003,CTRL-APP-01-03-4200003,,False,False,0.0,0,control,syn_beneficiary_696219,981.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_764753,,,,syn_evt_04169c72dd9e5da2b5ec,2026-08-02T10:32:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-03-4200003,CTRL-APP-01-03-4200003,,False,False,0.0,0,control,syn_beneficiary_696219,,syn_device_876902,True,3461.32,5489.31,1.5859,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_764753,,,,syn_evt_a979e42f7b2d5e219859,2026-08-02T10:35:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-03-4200003,CTRL-APP-01-03-4200003,,False,False,0.0,0,control,syn_beneficiary_696219,,,,3461.32,3252.6,0.9397,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_764753,,,,syn_evt_483f684e9dfb5d53aa55,2026-08-02T10:40:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-03-4200003,CTRL-APP-01-03-4200003,,False,False,0.0,0,control,syn_beneficiary_696219,,,,3461.32,2376.2,0.6865,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,5.0,4.0,False,syn_evt_fb2b63c692ac5d548cd5,2026-08-02T01:04:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-APP-01-04200004-BASE,RT-APP-01-04200004-BASE,APP-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_533cccc69ef25c0cab93,2026-08-02T01:04:45+00:00,BENEFICIARY_ADDED,2,RT-APP-01-04200004-BASE,RT-APP-01-04200004-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_166800,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_3161b0576f1b53d2bb0d,2026-08-02T01:06:00+00:00,PAYMENT_INITIATED,3,RT-APP-01-04200004-BASE,RT-APP-01-04200004-BASE,APP-01,True,True,102011.85,1,attack,syn_beneficiary_166800,,syn_device_674191,True,11334.65,102011.85,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_5c41e8e53be85751ac4d,2026-08-02T01:09:00+00:00,PAYMENT_REPEATED,4,RT-APP-01-04200004-BASE,RT-APP-01-04200004-BASE,APP-01,True,True,45338.6,1,attack,syn_beneficiary_166800,,,,11334.65,11334.65,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_fcf6b5be22d157338d22,2026-08-02T01:14:00+00:00,FUNDS_RECEIVED,5,RT-APP-01-04200004-BASE,RT-APP-01-04200004-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_166800,,,,11334.65,11334.65,1.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,1.0,4.0,False,syn_evt_22cdc287d5235b69ac4b,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-01-4200004,CTRL-APP-01-01-4200004,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_e3824bfcd7d65526a5e9,2026-08-02T10:10:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-01-4200004,CTRL-APP-01-01-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,1437.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_07e07e0ad6565c47aab4,2026-08-02T10:12:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-01-4200004,CTRL-APP-01-01-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,syn_device_674191,True,11334.65,8921.5,0.7871,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_4c86db66d24958dd8e04,2026-08-02T10:15:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-01-4200004,CTRL-APP-01-01-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,,,11334.65,9963.16,0.879,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_a5222c58a8d55423a1c0,2026-08-02T10:20:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-01-4200004,CTRL-APP-01-01-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,,,11334.65,20224.42,1.7843,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,2.0,4.0,False,syn_evt_92e67b41c7e15bba98ef,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-02-4200004,CTRL-APP-01-02-4200004,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_87b9ce82234a5ee2949e,2026-08-02T10:20:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-02-4200004,CTRL-APP-01-02-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,1149.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_328861a8e06b5d66a009,2026-08-02T10:22:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-02-4200004,CTRL-APP-01-02-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,syn_device_674191,True,11334.65,20292.42,1.7903,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_036e5c35aa5f5ef78fe7,2026-08-02T10:25:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-02-4200004,CTRL-APP-01-02-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,,,11334.65,7258.71,0.6404,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_d1036e1704ec57b5baf1,2026-08-02T10:30:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-02-4200004,CTRL-APP-01-02-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,,,11334.65,8196.09,0.7231,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,2.0,4.0,False,syn_evt_e8c920dad11156228e9a,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-03-4200004,CTRL-APP-01-03-4200004,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_2c4e4c705a6b59c0b959,2026-08-02T10:30:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-03-4200004,CTRL-APP-01-03-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,973.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_3b94c01c4ba65ea6a47d,2026-08-02T10:32:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-03-4200004,CTRL-APP-01-03-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,syn_device_674191,True,11334.65,14430.14,1.2731,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_2440d4b8625353b5a3ae,2026-08-02T10:35:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-03-4200004,CTRL-APP-01-03-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,,,11334.65,8184.75,0.7221,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_540274,,,,syn_evt_fc034035c2de5c42b5d1,2026-08-02T10:40:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-03-4200004,CTRL-APP-01-03-4200004,,False,False,0.0,0,control,syn_beneficiary_166800,,,,11334.65,12103.14,1.0678,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,5.0,4.0,False,syn_evt_9b52a74022745cae9fb8,2026-08-02T01:05:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-APP-01-04200005-BASE,RT-APP-01-04200005-BASE,APP-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_e798198a50cc585a8f66,2026-08-02T01:05:45+00:00,BENEFICIARY_ADDED,2,RT-APP-01-04200005-BASE,RT-APP-01-04200005-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_855386,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_929d72e819f85f7a9ef3,2026-08-02T01:07:00+00:00,PAYMENT_INITIATED,3,RT-APP-01-04200005-BASE,RT-APP-01-04200005-BASE,APP-01,True,True,38169.54,1,attack,syn_beneficiary_855386,,syn_device_406466,True,4241.06,38169.54,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_6fa6590dcd345a568bce,2026-08-02T01:10:00+00:00,PAYMENT_REPEATED,4,RT-APP-01-04200005-BASE,RT-APP-01-04200005-BASE,APP-01,True,True,16964.24,1,attack,syn_beneficiary_855386,,,,4241.06,4241.06,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_be4048f1ff995df08591,2026-08-02T01:15:00+00:00,FUNDS_RECEIVED,5,RT-APP-01-04200005-BASE,RT-APP-01-04200005-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_855386,,,,4241.06,4241.06,1.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,3.0,4.0,False,syn_evt_b3f97e098e7b5e918750,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-01-4200005,CTRL-APP-01-01-4200005,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_056778dad715542ba656,2026-08-02T10:10:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-01-4200005,CTRL-APP-01-01-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,514.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_85a3e4a7e59d54f89d50,2026-08-02T10:12:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-01-4200005,CTRL-APP-01-01-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,syn_device_406466,True,4241.06,7457.06,1.7583,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_ffccd38b181c53bf8e81,2026-08-02T10:15:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-01-4200005,CTRL-APP-01-01-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,,,4241.06,6780.61,1.5988,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_0b30459564645365a91c,2026-08-02T10:20:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-01-4200005,CTRL-APP-01-01-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,,,4241.06,5556.64,1.3102,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,0.0,4.0,False,syn_evt_ede6518316595063acb7,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-02-4200005,CTRL-APP-01-02-4200005,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_080b249ceb345bb4a5f4,2026-08-02T10:20:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-02-4200005,CTRL-APP-01-02-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,516.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_6c61e2fc6df054a9a161,2026-08-02T10:22:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-02-4200005,CTRL-APP-01-02-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,syn_device_406466,True,4241.06,4961.62,1.1699,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_f358d57a22f2542599bf,2026-08-02T10:25:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-02-4200005,CTRL-APP-01-02-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,,,4241.06,4526.06,1.0672,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_1ac28887ee075fbf85a5,2026-08-02T10:30:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-02-4200005,CTRL-APP-01-02-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,,,4241.06,5237.71,1.235,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,2.0,4.0,False,syn_evt_0783b65a43715c1db8f8,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-03-4200005,CTRL-APP-01-03-4200005,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_6efc7f0efeea5c049ef9,2026-08-02T10:30:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-03-4200005,CTRL-APP-01-03-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,764.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_7815502a242856e4a9f5,2026-08-02T10:32:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-03-4200005,CTRL-APP-01-03-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,syn_device_406466,True,4241.06,3229.99,0.7616,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_d06005a56e1e5b45a803,2026-08-02T10:35:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-03-4200005,CTRL-APP-01-03-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,,,4241.06,3193.52,0.753,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_973596,,,,syn_evt_8dbee5541f2d5752bf33,2026-08-02T10:40:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-03-4200005,CTRL-APP-01-03-4200005,,False,False,0.0,0,control,syn_beneficiary_855386,,,,4241.06,5348.4,1.2611,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,5.0,4.0,False,syn_evt_4054d5322f2b52548a1f,2026-08-02T01:06:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-APP-01-04200006-BASE,RT-APP-01-04200006-BASE,APP-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_e38cda8b068c5c4c922f,2026-08-02T01:06:45+00:00,BENEFICIARY_ADDED,2,RT-APP-01-04200006-BASE,RT-APP-01-04200006-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_801914,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_a62e266ff8f95da48b53,2026-08-02T01:08:00+00:00,PAYMENT_INITIATED,3,RT-APP-01-04200006-BASE,RT-APP-01-04200006-BASE,APP-01,True,True,17711.73,1,attack,syn_beneficiary_801914,,syn_device_692115,True,1967.97,17711.73,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_29896d6dbab75fc88ca4,2026-08-02T01:11:00+00:00,PAYMENT_REPEATED,4,RT-APP-01-04200006-BASE,RT-APP-01-04200006-BASE,APP-01,True,True,7871.88,1,attack,syn_beneficiary_801914,,,,1967.97,1967.97,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_0934cc7199845afd99d3,2026-08-02T01:16:00+00:00,FUNDS_RECEIVED,5,RT-APP-01-04200006-BASE,RT-APP-01-04200006-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_801914,,,,1967.97,1967.97,1.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,1.0,4.0,False,syn_evt_322bebeb055d5e29b477,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-01-4200006,CTRL-APP-01-01-4200006,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_b293c5f0a1fb515d9e79,2026-08-02T10:10:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-01-4200006,CTRL-APP-01-01-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,639.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_1c0018818dbc56b99c15,2026-08-02T10:12:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-01-4200006,CTRL-APP-01-01-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,syn_device_692115,True,1967.97,1405.52,0.7142,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_b129936b61ef5245bc1b,2026-08-02T10:15:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-01-4200006,CTRL-APP-01-01-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,,,1967.97,1396.47,0.7096,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_1d87efc010fa55cb8283,2026-08-02T10:20:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-01-4200006,CTRL-APP-01-01-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,,,1967.97,3081.64,1.5659,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,0.0,4.0,False,syn_evt_efcf5c28ad9c54a180c2,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-02-4200006,CTRL-APP-01-02-4200006,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_9e538073df425be49046,2026-08-02T10:20:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-02-4200006,CTRL-APP-01-02-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,138.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_e4c7eef3afdf549196d5,2026-08-02T10:22:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-02-4200006,CTRL-APP-01-02-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,syn_device_692115,True,1967.97,2201.57,1.1187,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_79577cc80cca56e9a82d,2026-08-02T10:25:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-02-4200006,CTRL-APP-01-02-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,,,1967.97,3276.67,1.665,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_b0f7635200575a5e8b7a,2026-08-02T10:30:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-02-4200006,CTRL-APP-01-02-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,,,1967.97,2533.17,1.2872,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,0.0,4.0,False,syn_evt_60ad25855f425145bca9,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-03-4200006,CTRL-APP-01-03-4200006,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_c4f57e3762815cdfb69d,2026-08-02T10:30:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-03-4200006,CTRL-APP-01-03-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,746.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_a9ac82d910965ed8a617,2026-08-02T10:32:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-03-4200006,CTRL-APP-01-03-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,syn_device_692115,True,1967.97,1936.29,0.9839,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_5d17efeadad05c12a528,2026-08-02T10:35:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-03-4200006,CTRL-APP-01-03-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,,,1967.97,1845.37,0.9377,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_800789,,,,syn_evt_a1b8efcf291856eeb699,2026-08-02T10:40:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-03-4200006,CTRL-APP-01-03-4200006,,False,False,0.0,0,control,syn_beneficiary_801914,,,,1967.97,1350.42,0.6862,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,5.0,4.0,False,syn_evt_4bf15470bc44541d86d0,2026-08-02T01:07:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-APP-01-04200007-BASE,RT-APP-01-04200007-BASE,APP-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_e946da141d3556ab9b96,2026-08-02T01:07:45+00:00,BENEFICIARY_ADDED,2,RT-APP-01-04200007-BASE,RT-APP-01-04200007-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_241367,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_cf63da335c49544cb9c4,2026-08-02T01:09:00+00:00,PAYMENT_INITIATED,3,RT-APP-01-04200007-BASE,RT-APP-01-04200007-BASE,APP-01,True,True,91420.02,1,attack,syn_beneficiary_241367,,syn_device_461067,True,10157.78,91420.02,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_0145fedd1147565ab794,2026-08-02T01:12:00+00:00,PAYMENT_REPEATED,4,RT-APP-01-04200007-BASE,RT-APP-01-04200007-BASE,APP-01,True,True,40631.12,1,attack,syn_beneficiary_241367,,,,10157.78,10157.78,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_4d6d97eea1965ca9a8e4,2026-08-02T01:17:00+00:00,FUNDS_RECEIVED,5,RT-APP-01-04200007-BASE,RT-APP-01-04200007-BASE,APP-01,True,True,0.0,1,attack,syn_beneficiary_241367,,,,10157.78,10157.78,1.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,3.0,4.0,False,syn_evt_f8c893a25d3e5b37aa8f,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-01-4200007,CTRL-APP-01-01-4200007,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_19d41cfe823d5829a6fc,2026-08-02T10:10:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-01-4200007,CTRL-APP-01-01-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,361.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_da10cd09f827524d84c3,2026-08-02T10:12:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-01-4200007,CTRL-APP-01-01-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,,syn_device_461067,True,10157.78,7045.44,0.6936,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_495b883836d350338888,2026-08-02T10:15:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-01-4200007,CTRL-APP-01-01-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,,,,10157.78,5358.23,0.5275,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_9ad473c16ef35d47a2a4,2026-08-02T10:20:00+00:00,FUNDS_RECEIVED,5,CTRL-APP-01-01-4200007,CTRL-APP-01-01-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,,,,10157.78,16863.95,1.6602,,,15.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,3.0,4.0,False,syn_evt_4b3f8938e9de5b4a95fa,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-APP-01-02-4200007,CTRL-APP-01-02-4200007,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_298ff494e96f5f9298db,2026-08-02T10:20:45+00:00,BENEFICIARY_ADDED,2,CTRL-APP-01-02-4200007,CTRL-APP-01-02-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,1155.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_2203229800f157278173,2026-08-02T10:22:00+00:00,PAYMENT_INITIATED,3,CTRL-APP-01-02-4200007,CTRL-APP-01-02-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,,syn_device_461067,True,10157.78,15745.57,1.5501,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_869965,,,,syn_evt_0f17a98dfb055d46ac8f,2026-08-02T10:25:00+00:00,PAYMENT_REPEATED,4,CTRL-APP-01-02-4200007,CTRL-APP-01-02-4200007,,False,False,0.0,0,control,syn_beneficiary_241367,,,,10157.78,15361.61,1.5123,4.0,2.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
