event_id,event_ts,transaction_id,sender_account_id,beneficiary_id,payment_rail,channel,amount_inr,currency,merchant_category,transaction_status,device_id,ip_prefix,geo_region,auth_method,session_age_seconds,account_age_days,beneficiary_age_days,label_fraud,attack_family,scenario_id,legitimate_control
9dc33cf3-9367-0099-de6a-45cc533882c9,2026-08-01T13:44:39+00:00,3fb27606-3c28-f44e-db2a-473473cb0edb,acct_000021,merchant_000034,BANK_TRANSFER,MOBILE_APP,327.23,INR,UTILITIES,APPROVED,dev_000021,10.55.187.0/24,UP,BIOMETRIC,2391,2510,1094,False,,,
885c92c9-546d-b1a9-862a-d75e3409fbd2,2026-08-01T13:51:13+00:00,6768076e-01ed-b7c8-7574-757976f43399,acct_000004,p2p_000043,UPI,MOBILE_APP,208.67,INR,P2P_TRANSFER,APPROVED,dev_000004,10.199.15.0/24,RJ,PIN,832,2647,731,False,,,
6a82ba68-37fa-4d45-7d48-c9c6c8efdd4a,2026-08-01T13:53:58+00:00,ab032470-7e19-07a2-4fc6-2b2e0817b1e3,acct_000094,p2p_000001,UPI,MOBILE_APP,249.32,INR,P2P_TRANSFER,APPROVED,dev_000094,10.1.147.0/24,MH,PIN,1613,3439,363,False,,,
f99977ad-37f5-c593-7bc0-49925649715b,2026-08-01T13:58:42+00:00,d5bb177a-ffc2-4844-a766-78ba2c8a9089,acct_000095,p2p_000098,UPI,MOBILE_APP,168.06,INR,P2P_TRANSFER,APPROVED,dev_000095,10.80.221.0/24,TS,BIOMETRIC,1550,3048,373,False,,,
ecf58896-1c6f-37b4-a2eb-8629631c51bd,2026-08-01T14:02:47+00:00,067a4ee1-7522-7937-3a38-d9adcc950585,acct_000096,merchant_000008,WALLET,API,1638.86,INR,GROCERY,APPROVED,dev_000096,10.177.21.0/24,KL,PIN,226,388,819,False,,,
41d5f08f-2536-ad79-de49-b85c7f96a2b1,2026-08-01T14:05:34+00:00,4462d226-5b23-6caa-7129-ee207590a333,acct_000086,merchant_000042,UPI,WEB,199.25,INR,ECOMMERCE,APPROVED,dev_000086,10.145.174.0/24,MH,BIOMETRIC,1465,1988,249,False,,,
b01b30cc-7481-7e06-122f-4f6a7a7b008f,2026-08-01T14:17:00+00:00,fc13e1c1-165d-acdd-9bd3-38a1460b1035,acct_000038,ato_payee_001002,UPI,MOBILE_APP,2359.06,INR,P2P_TRANSFER,APPROVED,dev_ato_001002,10.250.1.2.0/24,KA,PIN,69,1673,1,True,ATO-01,ATO-01-001,
679fec4a-262b-7c91-442d-52fe774e933a,2026-08-01T14:34:23+00:00,d613b3a5-f270-e852-2fe2-5e2b08c50a60,acct_000077,merchant_000071,BANK_TRANSFER,API,1534.43,INR,TRAVEL,APPROVED,dev_000077,10.189.163.0/24,DL,OTP,378,2883,1187,False,,,
0e19d8f1-8d6b-2696-b2d7-de01cd0e5aca,2026-08-01T14:42:39+00:00,78a6dc13-9f2d-f1cc-5cb7-b3726ecb9472,acct_000062,merchant_000006,WALLET,WEB,43.52,INR,UTILITIES,APPROVED,dev_000062,10.139.40.0/24,TN,PIN,1239,3445,4,False,,,
178b3536-80b5-826b-7da9-012ae420bdb0,2026-08-01T14:56:55+00:00,54733330-0f42-8269-cacf-88425e65ebdc,acct_000072,merchant_000010,UPI,WEB,763.0,INR,GROCERY,APPROVED,dev_000072,10.47.210.0/24,WB,BIOMETRIC,1224,1389,546,False,,,
06140888-b0cc-9c2b-3aa6-f9ac2dca8365,2026-08-01T15:16:35+00:00,17223b82-8333-b886-8614-4ec988dde676,acct_000027,merchant_000095,CARD,POS,241.6,INR,DINING,APPROVED,dev_000027,10.17.150.0/24,UP,CARD_CVV,2275,499,677,False,,,
fd970ec5-2ae1-eca6-5ef5-91b0fb2bb940,2026-08-01T15:16:38+00:00,bf17ace6-5bf3-16f1-0982-fdc4091598f1,acct_000039,p2p_000076,UPI,MOBILE_APP,956.89,INR,P2P_TRANSFER,APPROVED,dev_000039,10.158.174.0/24,DL,BIOMETRIC,1427,1189,1056,False,,,
f1aacc04-6983-c072-bbe6-539f740f3bb7,2026-08-01T15:30:23+00:00,6009eb15-fe40-1f65-0af0-e9cb25ffda6f,acct_000036,merchant_000055,UPI,WEB,2045.34,INR,TRAVEL,APPROVED,dev_000036,10.18.51.0/24,RJ,BIOMETRIC,1159,922,326,False,,,
5e8880ec-7ea9-dd12-6fdb-03cfde3bde88,2026-08-01T15:48:35+00:00,d00da776-1d8b-0487-19cf-f55fa07d08b0,acct_000062,merchant_000034,UPI,WEB,189.85,INR,GROCERY,APPROVED,dev_000062,10.139.40.0/24,MH,BIOMETRIC,842,3445,75,False,,,
d1aea56b-9e3e-f7b4-8431-9f443e16973d,2026-08-01T15:54:00+00:00,9cfde3db-bbc8-004c-fd0c-0333408f9ae3,acct_000002,ato_payee_002003,UPI,MOBILE_APP,921.09,INR,P2P_TRANSFER,APPROVED,dev_000002,10.250.2.8.0/24,GJ,PIN,920,1678,81,True,ATO-01,ATO-01-002,
9a476da3-dc4b-c235-dc82-add07fe65420,2026-08-01T16:08:52+00:00,9badb18d-9488-7032-4fa2-e16e68315149,acct_000029,merchant_000004,WALLET,WEB,5347.43,INR,GROCERY,APPROVED,dev_000029,10.48.174.0/24,KL,PASSWORD,1671,607,1,False,,,
977ac6fe-b07f-2028-65e5-86b3c93599bb,2026-08-01T16:08:55+00:00,118f2e14-93e1-4a28-87f0-ffae934a7cbc,acct_000034,merchant_000084,UPI,POS,341.51,INR,UTILITIES,APPROVED,dev_000034,10.152.80.0/24,KA,BIOMETRIC,2330,1208,691,False,,,
7368eb3c-cba6-1d38-1e27-4b8a1df17166,2026-08-01T16:09:53+00:00,920c9640-a91e-dfb8-e30f-1c8ac296020c,acct_000075,p2p_000023,UPI,MOBILE_APP,581.39,INR,P2P_TRANSFER,APPROVED,dev_000075,10.199.171.0/24,WB,PIN,2296,629,0,False,,,
e174567b-97a0-e345-d04e-159ea2e9b6a8,2026-08-01T16:18:47+00:00,20bfa6c6-b797-a9ef-35a0-c9a623dc9ae6,acct_000009,merchant_000021,WALLET,API,1413.87,INR,TRAVEL,APPROVED,dev_000009,10.93.165.0/24,DL,BIOMETRIC,1147,559,717,False,,,
c1ebcd4f-b422-414a-f060-f8d4f61de17f,2026-08-01T16:20:24+00:00,09e2c8f8-1e85-649f-9223-b1af14338638,acct_000021,p2p_000052,UPI,MOBILE_APP,397.99,INR,P2P_TRANSFER,APPROVED,dev_000021,10.55.187.0/24,UP,BIOMETRIC,1101,2510,2,False,,,
10204b16-688c-0b5f-ff37-c09bd1c205bb,2026-08-01T16:21:51+00:00,f4a9cc86-f885-b3b7-d4b3-15a8c14dad59,acct_000065,merchant_000017,WALLET,POS,4691.42,INR,TRAVEL,APPROVED,dev_000065,10.124.239.0/24,RJ,PIN,856,2230,815,False,,,
afd842fb-0f3a-87e3-65ba-88842575ec4a,2026-08-01T16:25:30+00:00,c317ce63-3087-7c91-6ef0-b8a82cc402e2,acct_000051,p2p_000013,UPI,MOBILE_APP,959.13,INR,P2P_TRANSFER,APPROVED,dev_000051,10.161.231.0/24,UP,PIN,479,3622,236,False,,,
9c8b46ae-a847-0f33-671d-69e307e0293e,2026-08-01T16:48:40+00:00,98c64cdb-9ae0-bd74-a635-15794210af7d,acct_000072,p2p_000026,UPI,MOBILE_APP,1096.92,INR,P2P_TRANSFER,APPROVED,dev_000072,10.47.210.0/24,WB,PIN,1751,1389,3,False,,,
3192d60a-da95-c50d-c15d-86216079777b,2026-08-01T17:25:22+00:00,249e2d14-ec69-db6e-22f9-ec4987d5dc86,acct_000045,p2p_000082,UPI,MOBILE_APP,642.45,INR,P2P_TRANSFER,APPROVED,dev_legit_000873,10.19.130.0/24,DL,BIOMETRIC,1483,2629,1195,False,,,
33b35b37-7a8e-ebad-423f-d32770be98d2,2026-08-01T17:56:36+00:00,10cf5bfe-77c1-63c2-149b-23d0fc652f9d,acct_000012,p2p_000045,UPI,MOBILE_APP,1221.36,INR,P2P_TRANSFER,APPROVED,dev_000012,10.200.209.0/24,KL,BIOMETRIC,1916,1266,946,False,,,
1a979588-7fb0-7abb-f45f-0edb226f3319,2026-08-01T17:59:13+00:00,8f21aeca-d70f-a627-0f9b-5eb506e2d36f,acct_000062,p2p_000051,UPI,MOBILE_APP,153.51,INR,P2P_TRANSFER,APPROVED,dev_000062,10.139.40.0/24,MH,BIOMETRIC,1198,3445,1086,False,,,
5a902161-093c-19ad-745a-da8f824101ef,2026-08-01T18:02:44+00:00,ebb8de75-cac5-9b9b-70c8-a5366b88e8d8,acct_000013,merchant_000052,CARD,MOBILE_APP,325.87,INR,TRAVEL,APPROVED,dev_000013,10.68.155.0/24,GJ,CARD_CVV,1722,553,327,False,,,
7d52f84f-d265-dba6-f16c-9dfe463b106d,2026-08-01T18:03:10+00:00,fd55651c-b253-daaa-6af0-94d2ec8edeb7,acct_000073,p2p_000098,UPI,MOBILE_APP,551.44,INR,P2P_TRANSFER,APPROVED,dev_000073,10.48.213.0/24,MH,BIOMETRIC,300,276,43,False,,,
da32e016-7018-7845-5cd0-08448404b977,2026-08-01T18:03:54+00:00,b916c561-394d-5af5-8d4b-992d883ee01b,acct_000038,merchant_000051,UPI,API,932.09,INR,GROCERY,APPROVED,dev_000038,10.37.127.0/24,KL,PIN,1906,1673,532,False,,,
28f7f447-58c2-c50a-b504-1408c3b60465,2026-08-01T18:16:55+00:00,a57b9536-5059-3e41-5474-a28a7ab57899,acct_000096,merchant_000066,WALLET,POS,2081.1,INR,UTILITIES,APPROVED,dev_000096,10.177.21.0/24,KL,PASSWORD,603,388,918,False,,,
b0a2b7c1-8b07-1f1c-b8af-a103977b6bc6,2026-08-01T18:22:59+00:00,58ced980-2187-4eba-160a-355daf437e0d,acct_000066,merchant_000044,CARD,WEB,1151.54,INR,GROCERY,APPROVED,dev_000066,10.115.20.0/24,WB,CARD_CVV,707,3390,68,False,,,
550977af-3936-6f5a-fbfe-5d842c5fff66,2026-08-01T18:28:58+00:00,fb0ef3a5-5f7b-63b5-59e0-3c0a2125a034,acct_000041,p2p_000100,UPI,MOBILE_APP,898.51,INR,P2P_TRANSFER,APPROVED,dev_000041,10.152.63.0/24,KL,PIN,353,1409,1182,False,,,
5a22f53c-c43d-1578-1cae-b1ec1f358f01,2026-08-01T18:35:21+00:00,7480cbea-d31b-5350-7216-529fd295762f,acct_000005,merchant_000047,BANK_TRANSFER,WEB,104.01,INR,GROCERY,APPROVED,dev_000005,10.138.194.0/24,DL,OTP,1391,3258,943,False,,,
430baf31-757a-3f7b-5f55-5aadfebb7886,2026-08-01T18:36:13+00:00,67d2691f-cce4-4d6c-d7bd-5badea0651cd,acct_000042,p2p_000076,UPI,MOBILE_APP,72.62,INR,P2P_TRANSFER,APPROVED,dev_000042,10.1.175.0/24,KL,PIN,414,2127,2,False,,,
93b7ebf4-f784-2fe1-476f-5cd0f4995333,2026-08-01T18:46:28+00:00,9fa4159d-596d-49ca-de41-63471d0b43f5,acct_000081,merchant_000020,WALLET,MOBILE_APP,438.43,INR,UTILITIES,APPROVED,dev_000081,10.14.180.0/24,UP,PASSWORD,2066,241,587,False,,,
7731f9d3-82e3-7ddd-be24-0c08bb4a6583,2026-08-01T18:58:05+00:00,2517f969-acde-d6a4-61a8-384c13a733ee,acct_000033,p2p_000072,UPI,MOBILE_APP,1929.56,INR,P2P_TRANSFER,APPROVED,dev_000033,10.82.170.0/24,KL,PIN,978,2312,570,False,,,
4f8aa185-94a1-c87f-1846-32a94bd309c9,2026-08-01T19:14:17+00:00,b98cba4d-29ab-201e-030f-ccb4f2ce650c,acct_000004,merchant_000033,WALLET,MOBILE_APP,380.83,INR,TRAVEL,APPROVED,dev_legit_000276,10.169.222.0/24,RJ,PASSWORD,2120,2647,203,False,,,
8b6939fc-2725-9157-e2c5-2af39f323bdc,2026-08-01T19:27:50+00:00,065ce82b-c863-12f4-fd24-7ee8f69288d2,acct_000035,merchant_000054,WALLET,API,369.83,INR,UTILITIES,APPROVED,dev_000035,10.165.19.0/24,UP,PIN,1547,1392,171,False,,,
93d9b327-2fbd-397c-f8ae-9e1264ce9757,2026-08-01T19:37:00+00:00,ce2c6ac3-b72a-5660-dcea-6df2a4bd20cb,acct_000083,p2p_000037,UPI,MOBILE_APP,2399.86,INR,P2P_TRANSFER,APPROVED,dev_000083,10.89.238.0/24,WB,BIOMETRIC,960,482,581,False,,,
b8c3f604-3c90-be12-895c-7d1ed7a7353d,2026-08-01T19:37:12+00:00,e38f5022-307b-c7e4-3777-946af3b39671,acct_000001,merchant_000001,CARD,WEB,1906.31,INR,TRAVEL,APPROVED,dev_000001,10.102.33.0/24,TN,OTP,1587,520,862,False,,,
3dfd1178-4d3a-4836-d284-deb805366a22,2026-08-01T19:47:01+00:00,8b55cec6-6829-b94e-3816-601d1cf8c796,acct_000082,merchant_000076,CARD,MOBILE_APP,394.28,INR,GROCERY,APPROVED,dev_000082,10.73.57.0/24,UP,OTP,870,2534,560,False,,,
eaa689f6-69b4-5a73-f2d9-101162a17661,2026-08-01T20:02:20+00:00,e4c85f2f-f1d6-a67e-f562-d06076e5e6b4,acct_000012,merchant_000054,UPI,MOBILE_APP,1155.77,INR,DINING,APPROVED,dev_000012,10.200.209.0/24,KL,PIN,1739,1266,606,False,,,
f62ec244-75eb-c21e-763f-75ea0e85f289,2026-08-01T20:12:26+00:00,66bd9e31-5f94-79dc-5b18-ff6a88c6e0ad,acct_000074,merchant_000020,UPI,API,1468.74,INR,FUEL,APPROVED,dev_000074,10.188.202.0/24,WB,BIOMETRIC,2361,3588,1019,False,,,
e3f6982c-6136-10d7-5c91-26a37f4d89b0,2026-08-01T20:13:13+00:00,1c122a70-9aa4-22cf-12a1-6882a600f8ab,acct_000045,p2p_000061,UPI,MOBILE_APP,398.98,INR,P2P_TRANSFER,APPROVED,dev_000045,10.187.128.0/24,UP,BIOMETRIC,558,2629,532,False,,,
58be3e6d-28bd-e2bc-9226-2174eca87544,2026-08-01T20:20:57+00:00,b417dd38-ed5c-6ca3-139e-5ed681073fdb,acct_000025,merchant_000053,CARD,MOBILE_APP,1143.57,INR,ECOMMERCE,APPROVED,dev_legit_000676,10.109.32.0/24,TN,CARD_CVV,2017,1944,1177,False,,,
21ba4fe5-3728-8080-9721-e0499ad11bed,2026-08-01T20:24:58+00:00,3d1ef864-90c1-2063-30fc-acfe9a52468c,acct_000046,p2p_000030,UPI,MOBILE_APP,524.33,INR,P2P_TRANSFER,APPROVED,dev_000046,10.107.152.0/24,RJ,PIN,1824,964,7,False,,,
95e8bdca-b2c1-6f88-bd88-247cb7dbc3ac,2026-08-01T20:27:58+00:00,49311ef0-4d11-2631-a538-ffffd5df2a80,acct_000079,p2p_000051,UPI,MOBILE_APP,437.05,INR,P2P_TRANSFER,APPROVED,dev_000079,10.55.182.0/24,TN,BIOMETRIC,1383,2792,1137,False,,,
f152b1db-a5c1-938b-3a03-3009641591d3,2026-08-01T20:32:41+00:00,6f83dc03-252e-8215-97e2-193bd11b4bde,acct_000013,merchant_000095,BANK_TRANSFER,WEB,143.76,INR,UTILITIES,APPROVED,dev_000013,10.68.155.0/24,GJ,OTP,1166,553,425,False,,,
d23517c2-cbe6-d83e-756e-fecdccb60a71,2026-08-01T20:39:19+00:00,8956c20d-7c99-9c7a-c940-b87a6792f2eb,acct_000021,merchant_000001,CARD,WEB,459.63,INR,UTILITIES,APPROVED,dev_000021,10.55.187.0/24,UP,CARD_CVV,319,2510,262,False,,,
98fd4917-e2e9-4a6a-f55a-4542a12b2cbe,2026-08-01T20:49:41+00:00,dd3c57c6-b6fa-27d2-e338-e25c4489d883,acct_000063,merchant_000000,BANK_TRANSFER,POS,216.87,INR,FUEL,APPROVED,dev_000063,10.128.159.0/24,RJ,PASSWORD,1661,2271,998,False,,,
3e3119c5-56f0-24cf-f1fb-84bdd62e21a0,2026-08-01T20:54:05+00:00,b659a812-72ef-97cc-c913-76e6c885f357,acct_000007,merchant_000006,CARD,MOBILE_APP,107.63,INR,UTILITIES,APPROVED,dev_000007,10.110.237.0/24,GJ,OTP,706,736,562,False,,,
413f1286-967d-d4e3-538c-ccd88d80904c,2026-08-01T21:00:31+00:00,e2ed86ca-770b-9c4b-9468-145048a453bd,acct_000021,merchant_000096,UPI,API,227.01,INR,FUEL,APPROVED,dev_000021,10.55.187.0/24,UP,PIN,720,2510,367,False,,,
dd0aff85-2ac0-a83d-fac1-fe85639e85af,2026-08-01T21:21:48+00:00,23bb91a6-1958-15a7-c715-2df3445200d2,acct_000032,merchant_000002,CARD,POS,479.72,INR,GROCERY,APPROVED,dev_000032,10.87.212.0/24,GJ,CARD_CVV,732,2304,845,False,,,
1436281d-c5d5-f19b-2adb-85aedd2aa5d4,2026-08-01T21:26:00+00:00,b58d4d67-f683-afae-be66-10b61d57a7ad,acct_000099,ato_payee_002003,UPI,MOBILE_APP,2202.05,INR,P2P_TRANSFER,APPROVED,dev_ato_002023,10.157.144.0/24,KA,BIOMETRIC,1286,3574,20,True,ATO-01,ATO-01-002,
24c7b2e6-22b5-64cc-8555-f398c7515baa,2026-08-01T21:27:18+00:00,18f92397-59e9-d9c3-eca8-7323d9565275,acct_000048,p2p_000044,UPI,MOBILE_APP,503.63,INR,P2P_TRANSFER,APPROVED,dev_000048,10.15.174.0/24,KA,PIN,913,2861,1185,False,,,
77209cf4-7b66-45d0-8602-965a6974b39e,2026-08-01T21:39:54+00:00,6d3a1025-72ed-e2b0-d408-c53cb70c1499,acct_000025,merchant_000087,CARD,API,2157.14,INR,UTILITIES,APPROVED,dev_000025,10.152.108.0/24,TN,OTP,181,1944,201,False,,,
5685f359-9e10-2f5e-6d32-042c37878917,2026-08-01T21:54:18+00:00,8dc5a11a-5255-4df6-c0b3-ba61442bc493,acct_000020,merchant_000012,BANK_TRANSFER,API,486.57,INR,FUEL,APPROVED,dev_000020,10.38.109.0/24,MH,BIOMETRIC,2195,1145,580,False,,,
0435070d-68a1-19dd-bec0-3e8ec6d03de5,2026-08-01T22:02:28+00:00,efed7833-ce6e-cc10-9a2a-9f148f831b3d,acct_000012,p2p_000090,UPI,MOBILE_APP,1178.74,INR,P2P_TRANSFER,APPROVED,dev_000012,10.200.209.0/24,KL,BIOMETRIC,1055,1266,960,False,,,
1d5f4c5f-f0cd-52f5-ac4f-028a1bf90198,2026-08-01T22:05:11+00:00,f54f1998-cd32-d293-c775-4f5ac3175180,acct_000050,p2p_000011,UPI,MOBILE_APP,42.72,INR,P2P_TRANSFER,APPROVED,dev_000050,10.28.126.0/24,TS,PIN,1455,2402,184,False,,,
3feed135-198f-a8f9-b97a-a1c91ea73561,2026-08-01T22:11:40+00:00,17e33ad3-97db-ebd2-5dc0-bca79a67b423,acct_000061,merchant_000040,BANK_TRANSFER,API,505.68,INR,UTILITIES,APPROVED,dev_000061,10.91.191.0/24,MH,PASSWORD,1981,512,299,False,,,
8423c510-0715-8d6e-05da-55fa88064ab0,2026-08-01T22:17:37+00:00,89119f8f-1e2d-a301-ff41-95d17a81904b,acct_000059,p2p_000014,UPI,MOBILE_APP,403.97,INR,P2P_TRANSFER,APPROVED,dev_000059,10.143.114.0/24,MH,BIOMETRIC,1291,853,998,False,,,
9b6f9e7a-bf33-2246-4da6-4a8d7aaa2a47,2026-08-01T22:20:57+00:00,059f49a7-aca3-4390-05dc-7d0642216c09,acct_000097,p2p_000084,UPI,MOBILE_APP,1446.03,INR,P2P_TRANSFER,APPROVED,dev_000097,10.38.147.0/24,DL,BIOMETRIC,1742,560,1073,False,,,
9dfb6968-fc14-5c47-72f1-65be047976f1,2026-08-01T22:30:39+00:00,c0f26984-a9f2-79f0-e0f4-940cf1aefe09,acct_000011,p2p_000067,UPI,MOBILE_APP,516.96,INR,P2P_TRANSFER,APPROVED,dev_000011,10.143.44.0/24,MH,PIN,1601,65,385,False,,,
8eba8b25-2c9f-a96a-ebae-53718d0651a6,2026-08-01T22:47:01+00:00,eef8c147-9a36-8cf9-d54f-68f5bae3b762,acct_000032,merchant_000050,UPI,WEB,1154.0,INR,FUEL,APPROVED,dev_000032,10.87.212.0/24,GJ,PIN,1906,2304,110,False,,,
489f3a59-f82d-819b-92fa-c29c6450c8e7,2026-08-01T23:08:37+00:00,f4e3b6cf-93f6-7c7a-b757-c2a283642f8b,acct_000023,merchant_000026,CARD,API,242.98,INR,UTILITIES,APPROVED,dev_000023,10.96.125.0/24,KL,CARD_CVV,1362,815,656,False,,,
36aa5e61-1993-dd14-2a38-a7f8b1a9e9f2,2026-08-01T23:25:41+00:00,81bee6c7-8ba0-23ad-3ec9-89a426d49323,acct_000039,merchant_000047,CARD,POS,1295.67,INR,DINING,APPROVED,dev_000039,10.158.174.0/24,UP,CARD_CVV,1551,1189,1193,False,,,
3b435ba6-e004-5a40-784e-5981d32518f6,2026-08-01T23:35:10+00:00,1895ab13-35dd-ca80-2b44-546112d0f3ed,acct_000040,merchant_000080,UPI,API,130.02,INR,ECOMMERCE,APPROVED,dev_000040,10.122.158.0/24,DL,PIN,1703,3349,1065,False,,,
03be50cf-28fe-963f-b243-94024890bea0,2026-08-01T23:38:00+00:00,5c943dc1-5047-a13e-e82f-a44f62bf59f8,acct_000004,p2p_000056,UPI,MOBILE_APP,265.63,INR,P2P_TRANSFER,APPROVED,dev_000004,10.199.15.0/24,RJ,BIOMETRIC,1880,2647,1085,False,,,
1d8bb261-a350-83b2-29c3-38e90454fabc,2026-08-01T23:50:44+00:00,3edf8db2-5417-96d4-1f2c-989068760364,acct_000028,merchant_000073,CARD,WEB,1161.46,INR,ECOMMERCE,APPROVED,dev_000028,10.14.181.0/24,DL,CARD_CVV,1413,1233,0,False,,,
97388a64-4217-3daa-d46a-e7d4e90dd66a,2026-08-02T00:05:01+00:00,d539ffe9-b7c4-45dd-dc5e-77153508d332,acct_000030,merchant_000020,CARD,WEB,501.74,INR,UTILITIES,APPROVED,dev_legit_000879,10.125.48.0/24,KL,CARD_CVV,1485,2337,6,False,,,
393e96b2-57d9-8016-abfe-f0d4afb15009,2026-08-02T00:10:35+00:00,fa32e179-44a3-de29-8baa-8d2fa1f90719,acct_000081,p2p_000082,UPI,MOBILE_APP,1367.3,INR,P2P_TRANSFER,APPROVED,dev_000081,10.14.180.0/24,UP,PIN,1429,241,242,False,,,
b5c14da7-ad0f-2c54-50ff-932d6f456851,2026-08-02T00:26:01+00:00,8089981c-a924-987b-1ad2-0da42dbe1e10,acct_000047,p2p_000077,UPI,MOBILE_APP,1043.77,INR,P2P_TRANSFER,APPROVED,dev_000047,10.176.133.0/24,KL,PIN,2101,576,4,False,,,
efdfefa1-5370-cf4c-5daa-db9d0a60a5f1,2026-08-02T00:33:03+00:00,02270fa2-6f06-bf31-def4-a5bee07c7ef9,acct_000005,merchant_000031,UPI,MOBILE_APP,390.45,INR,UTILITIES,APPROVED,dev_000005,10.138.194.0/24,TN,PIN,1160,3258,522,False,,,
6553284e-9134-1e38-ad43-f15eb667c26b,2026-08-02T00:37:27+00:00,3ef4e461-20db-de63-ccfc-a8cd883db788,acct_000042,merchant_000058,BANK_TRANSFER,MOBILE_APP,105.3,INR,GROCERY,APPROVED,dev_000042,10.1.175.0/24,KL,OTP,348,2127,1125,False,,,
f0615e81-2a9f-2be9-5e47-93c1db5a6041,2026-08-02T00:42:17+00:00,96ff0356-bcd5-e429-d842-d6a5475b8565,acct_000038,merchant_000039,CARD,POS,404.79,INR,ECOMMERCE,APPROVED,dev_000038,10.37.127.0/24,KL,OTP,1794,1673,877,False,,,
db510f2d-a788-0679-f8da-22986160f40f,2026-08-02T00:48:01+00:00,b88c7358-65e2-8f01-97ce-9216b1fe1094,acct_000087,p2p_000032,UPI,MOBILE_APP,1273.34,INR,P2P_TRANSFER,APPROVED,dev_000087,10.14.163.0/24,DL,PIN,877,3635,656,False,,,
116d2493-8481-ac93-863c-152c70a40578,2026-08-02T00:48:57+00:00,1edc7441-d744-1900-a9df-744b1ca65fa8,acct_000068,merchant_000097,BANK_TRANSFER,WEB,589.71,INR,GROCERY,APPROVED,dev_000068,10.123.93.0/24,KA,BIOMETRIC,2268,3345,529,False,,,
495cd16f-51da-ee4b-8114-e3e17ede5d78,2026-08-02T00:59:58+00:00,ab7d124a-9d17-3bf5-2148-8097cc85870e,acct_000020,p2p_000087,UPI,MOBILE_APP,945.27,INR,P2P_TRANSFER,APPROVED,dev_000020,10.38.109.0/24,MH,BIOMETRIC,980,1145,89,False,,,
4818555d-a83e-8def-c9d0-422f5ac975a3,2026-08-02T01:02:22+00:00,51f3727e-3bc9-cee5-9cb2-b5101179d87f,acct_000092,merchant_000069,BANK_TRANSFER,API,692.19,INR,TRAVEL,APPROVED,dev_000092,10.36.181.0/24,WB,BIOMETRIC,1233,639,1070,False,,,
fc0c6c66-093c-ab3f-febc-31f43f74ffdd,2026-08-02T01:07:51+00:00,4a907926-cf6c-9931-a1c0-d3fc3b75fbb9,acct_000086,p2p_000035,UPI,MOBILE_APP,821.69,INR,P2P_TRANSFER,APPROVED,dev_000086,10.145.174.0/24,TN,PIN,1281,1988,1107,False,,,
7307dd99-b319-7f7a-2a4e-cd0647e6f0f2,2026-08-02T01:19:04+00:00,bf53f509-e5b2-f66d-8cbf-3d61b008d9f9,acct_000031,p2p_000063,UPI,MOBILE_APP,749.83,INR,P2P_TRANSFER,APPROVED,dev_000031,10.51.219.0/24,KA,BIOMETRIC,1518,362,536,False,,,
746a6cfa-1c9d-0eee-2ce4-461f487308bb,2026-08-02T01:23:51+00:00,5cfef98e-b103-7d32-4e52-4de0020e3f06,acct_000035,merchant_000008,CARD,WEB,300.77,INR,ECOMMERCE,APPROVED,dev_000035,10.165.19.0/24,UP,CARD_CVV,554,1392,372,False,,,
cc0179bd-0f3c-3749-95be-a1da7d7d9f0c,2026-08-02T01:28:36+00:00,b7bc334f-cfc5-1968-0edd-27f026f65b70,acct_000018,merchant_000047,CARD,MOBILE_APP,608.01,INR,DINING,APPROVED,dev_000018,10.177.184.0/24,KA,CARD_CVV,1998,1318,1,False,,,
84156e58-5b3b-c792-d397-66c7170e9b5b,2026-08-02T01:29:11+00:00,166dbb7e-5335-698f-89cd-cc33dfee92a9,acct_000098,merchant_000011,BANK_TRANSFER,API,2802.83,INR,UTILITIES,APPROVED,dev_000098,10.189.24.0/24,MH,PASSWORD,1720,2640,243,False,,,
548370e2-277a-a463-ba34-913da5237420,2026-08-02T01:41:32+00:00,c9852509-e8ac-26d1-c6c7-0eee1e295236,acct_000010,p2p_000030,UPI,MOBILE_APP,1043.06,INR,P2P_TRANSFER,APPROVED,dev_000010,10.106.134.0/24,UP,BIOMETRIC,757,137,1021,False,,,
da3e095d-7b3a-c2c3-08f8-b2e5415935db,2026-08-02T01:45:43+00:00,bc2a0ce2-cb13-beaa-957c-71f84e8f7114,acct_000023,merchant_000013,CARD,API,304.95,INR,DINING,APPROVED,dev_000023,10.96.125.0/24,KA,CARD_CVV,1094,815,104,False,,,
cb5b4c32-81a1-e641-e60f-6a01e613fb7d,2026-08-02T02:30:25+00:00,7bec6351-1225-7bfe-5433-b965a0f445c4,acct_000014,p2p_000060,UPI,MOBILE_APP,257.21,INR,P2P_TRANSFER,APPROVED,dev_000014,10.158.119.0/24,MH,BIOMETRIC,2140,1000,487,False,,,
a4647be6-f97c-d357-0778-bf297e034053,2026-08-02T02:31:31+00:00,826ddc59-480d-a4c6-afa7-8570c039ee87,acct_000075,p2p_000014,UPI,MOBILE_APP,962.64,INR,P2P_TRANSFER,APPROVED,dev_000075,10.199.171.0/24,KL,PIN,2393,629,0,False,,,
